LOCATION,SUBJECT,MEASURE,TIME,Value
COL,WHEAT,THND_TONNE,1994,105
COL,WHEAT,THND_TONNE,1995,74
COL,WHEAT,THND_TONNE,1996,65
COL,WHEAT,THND_TONNE,1997,50
COL,WHEAT,THND_TONNE,1998,39
COL,WHEAT,THND_TONNE,1999,40
COL,WHEAT,THND_TONNE,2000,37
COL,WHEAT,THND_TONNE,2001,32
COL,WHEAT,THND_TONNE,2002,36.45
COL,WHEAT,THND_TONNE,2003,41.39000047
COL,WHEAT,THND_TONNE,2004,43
COL,WHEAT,THND_TONNE,2005,50
COL,WHEAT,THND_TONNE,2006,39.69
COL,WHEAT,THND_TONNE,2007,43.95
COL,WHEAT,THND_TONNE,2008,26.26000108
COL,WHEAT,THND_TONNE,2009,20.09
COL,WHEAT,THND_TONNE,2010,14.5100001
COL,WHEAT,THND_TONNE,2011,12.75
COL,WHEAT,THND_TONNE,2012,7.329
COL,WHEAT,THND_TONNE,2013,8.03
COL,WHEAT,THND_TONNE,2014,16
COL,WHEAT,THND_TONNE,2015,9
COL,WHEAT,THND_TONNE,2016,18
COL,WHEAT,THND_TONNE,2017,11.44490684
COL,WHEAT,THND_TONNE,2018,11.61000622
COL,WHEAT,THND_TONNE,2019,11.27385844
COL,WHEAT,THND_TONNE,2020,11.31798411
COL,WHEAT,THND_TONNE,2021,11.496178
COL,WHEAT,THND_TONNE,2022,11.73744708
COL,WHEAT,THND_TONNE,2023,12.00790443
COL,WHEAT,THND_TONNE,2024,12.27196591
COL,WHEAT,THND_TONNE,2025,12.51519837
COL,WHEAT,THND_TONNE,2026,12.72843546
DZA,WHEAT,THND_TONNE,1990,750
DZA,WHEAT,THND_TONNE,1991,1869
DZA,WHEAT,THND_TONNE,1992,1837
DZA,WHEAT,THND_TONNE,1993,1017
DZA,WHEAT,THND_TONNE,1994,714
DZA,WHEAT,THND_TONNE,1995,1500
DZA,WHEAT,THND_TONNE,1996,2983
DZA,WHEAT,THND_TONNE,1997,662
DZA,WHEAT,THND_TONNE,1998,2280
DZA,WHEAT,THND_TONNE,1999,1470
DZA,WHEAT,THND_TONNE,2000,760
DZA,WHEAT,THND_TONNE,2001,2039
DZA,WHEAT,THND_TONNE,2002,1502
DZA,WHEAT,THND_TONNE,2003,2971
DZA,WHEAT,THND_TONNE,2004,2602
DZA,WHEAT,THND_TONNE,2005,2415
DZA,WHEAT,THND_TONNE,2006,2688
DZA,WHEAT,THND_TONNE,2007,2319
DZA,WHEAT,THND_TONNE,2008,1111
DZA,WHEAT,THND_TONNE,2009,3560
DZA,WHEAT,THND_TONNE,2010,3100
DZA,WHEAT,THND_TONNE,2011,2750
DZA,WHEAT,THND_TONNE,2012,3400
DZA,WHEAT,THND_TONNE,2013,3300
DZA,WHEAT,THND_TONNE,2014,1900
DZA,WHEAT,THND_TONNE,2015,2800
DZA,WHEAT,THND_TONNE,2016,2200
DZA,WHEAT,THND_TONNE,2017,2606.142511
DZA,WHEAT,THND_TONNE,2018,2646.971356
DZA,WHEAT,THND_TONNE,2019,2679.652377
DZA,WHEAT,THND_TONNE,2020,2721.821602
DZA,WHEAT,THND_TONNE,2021,2765.794919
DZA,WHEAT,THND_TONNE,2022,2805.987562
DZA,WHEAT,THND_TONNE,2023,2846.42924
DZA,WHEAT,THND_TONNE,2024,2888.958206
DZA,WHEAT,THND_TONNE,2025,2931.996705
DZA,WHEAT,THND_TONNE,2026,2977.842491
SDN,RICE,THND_TONNE,1990,0.64
SDN,RICE,THND_TONNE,1991,0.6
SDN,RICE,THND_TONNE,1992,0.6
SDN,RICE,THND_TONNE,1993,0.6
SDN,RICE,THND_TONNE,1994,1.3
SDN,RICE,THND_TONNE,1995,1.3
SDN,RICE,THND_TONNE,1996,1.300000047
SDN,RICE,THND_TONNE,1997,1.4
SDN,RICE,THND_TONNE,1998,1.750000077
SDN,RICE,THND_TONNE,1999,7.700000277
SDN,RICE,THND_TONNE,2000,5.6
SDN,RICE,THND_TONNE,2001,14
SDN,RICE,THND_TONNE,2002,21
SDN,RICE,THND_TONNE,2003,27.02000069
SDN,RICE,THND_TONNE,2004,20.02
SDN,RICE,THND_TONNE,2005,25.97000012
SDN,RICE,THND_TONNE,2006,23.03000105
SDN,RICE,THND_TONNE,2007,24.01000002
SDN,RICE,THND_TONNE,2008,22.47
SDN,RICE,THND_TONNE,2009,24.01
SDN,RICE,THND_TONNE,2010,24.99700058
SDN,RICE,THND_TONNE,2011,24.997
SDN,RICE,THND_TONNE,2012,28
SDN,RICE,THND_TONNE,2013,28.7
SDN,RICE,THND_TONNE,2014,29.001
SDN,RICE,THND_TONNE,2015,29.05000094
SDN,RICE,THND_TONNE,2016,30.1
SDN,RICE,THND_TONNE,2017,29.88848312
SDN,RICE,THND_TONNE,2018,30.18015633
SDN,RICE,THND_TONNE,2019,30.497266
SDN,RICE,THND_TONNE,2020,30.81686395
SDN,RICE,THND_TONNE,2021,31.09823507
SDN,RICE,THND_TONNE,2022,31.40859126
SDN,RICE,THND_TONNE,2023,31.84930966
SDN,RICE,THND_TONNE,2024,32.29558838
SDN,RICE,THND_TONNE,2025,32.75140897
SDN,RICE,THND_TONNE,2026,33.21329599
IDN,WHEAT,THND_TONNE,1990,9.00E-05
IDN,WHEAT,THND_TONNE,1991,9.00E-05
IDN,WHEAT,THND_TONNE,1992,9.00E-05
IDN,WHEAT,THND_TONNE,1993,9.00E-05
IDN,WHEAT,THND_TONNE,1994,9.00E-05
IDN,WHEAT,THND_TONNE,1995,9.00E-05
IDN,WHEAT,THND_TONNE,1996,9.00E-05
IDN,WHEAT,THND_TONNE,1997,9.00E-05
IDN,WHEAT,THND_TONNE,1998,9.00E-05
IDN,WHEAT,THND_TONNE,1999,9.00E-05
IDN,WHEAT,THND_TONNE,2000,9.00E-05
IDN,WHEAT,THND_TONNE,2001,9.00E-05
IDN,WHEAT,THND_TONNE,2002,9.00E-05
IDN,WHEAT,THND_TONNE,2003,9.00E-05
IDN,WHEAT,THND_TONNE,2004,9.00E-05
IDN,WHEAT,THND_TONNE,2005,9.00E-05
IDN,WHEAT,THND_TONNE,2006,9.00E-05
IDN,WHEAT,THND_TONNE,2007,9.00E-05
IDN,WHEAT,THND_TONNE,2008,9.00E-05
IDN,WHEAT,THND_TONNE,2009,9.00E-05
IDN,WHEAT,THND_TONNE,2010,9.00E-05
IDN,WHEAT,THND_TONNE,2011,9.00E-05
IDN,WHEAT,THND_TONNE,2012,9.00E-05
IDN,WHEAT,THND_TONNE,2013,9.00E-05
IDN,WHEAT,THND_TONNE,2014,9.00E-05
IDN,WHEAT,THND_TONNE,2015,9.00E-05
IDN,WHEAT,THND_TONNE,2016,9.00E-05
IDN,WHEAT,THND_TONNE,2017,9.26E-05
IDN,WHEAT,THND_TONNE,2018,9.39E-05
IDN,WHEAT,THND_TONNE,2019,9.53E-05
IDN,WHEAT,THND_TONNE,2020,9.72E-05
IDN,WHEAT,THND_TONNE,2021,9.92E-05
IDN,WHEAT,THND_TONNE,2022,0.000101019
IDN,WHEAT,THND_TONNE,2023,0.000103015
IDN,WHEAT,THND_TONNE,2024,0.000104958
IDN,WHEAT,THND_TONNE,2025,0.00010683
IDN,WHEAT,THND_TONNE,2026,0.000108567
THA,WHEAT,THND_HA,1990,9.00E-05
THA,WHEAT,THND_HA,1991,9.00E-05
THA,WHEAT,THND_HA,1992,9.00E-05
THA,WHEAT,THND_HA,1993,9.00E-05
THA,WHEAT,THND_HA,1994,9.00E-05
THA,WHEAT,THND_HA,1995,9.00E-05
THA,WHEAT,THND_HA,1996,1.084507091
THA,WHEAT,THND_HA,1997,1.151000041
THA,WHEAT,THND_HA,1998,1.173402893
THA,WHEAT,THND_HA,1999,1.185732661
THA,WHEAT,THND_HA,2000,1.222000052
THA,WHEAT,THND_HA,2001,0.977995088
THA,WHEAT,THND_HA,2002,0.98322906
THA,WHEAT,THND_HA,2003,0.966423369
THA,WHEAT,THND_HA,2004,0.904872371
THA,WHEAT,THND_HA,2005,0.879911187
THA,WHEAT,THND_HA,2006,0.976000028
THA,WHEAT,THND_HA,2007,0.949953706
THA,WHEAT,THND_HA,2008,0.958178451
THA,WHEAT,THND_HA,2009,0.978062122
THA,WHEAT,THND_HA,2010,0.963455103
THA,WHEAT,THND_HA,2011,0.949701615
THA,WHEAT,THND_HA,2012,1.150000038
THA,WHEAT,THND_HA,2013,1.6
THA,WHEAT,THND_HA,2014,0.879699254
THA,WHEAT,THND_HA,2015,0.879699254
THA,WHEAT,THND_HA,2016,0.879699254
THA,WHEAT,THND_HA,2017,0.874282292
THA,WHEAT,THND_HA,2018,0.871020836
THA,WHEAT,THND_HA,2019,0.868934498
THA,WHEAT,THND_HA,2020,0.870002028
THA,WHEAT,THND_HA,2021,0.872522843
THA,WHEAT,THND_HA,2022,0.875547987
THA,WHEAT,THND_HA,2023,0.878418408
THA,WHEAT,THND_HA,2024,0.881016349
THA,WHEAT,THND_HA,2025,0.882833621
THA,WHEAT,THND_HA,2026,0.883750803
AUS,WHEAT,THND_HA,1990,9218.1
AUS,WHEAT,THND_HA,1991,7183
AUS,WHEAT,THND_HA,1992,8275
AUS,WHEAT,THND_HA,1993,8383
AUS,WHEAT,THND_HA,1994,7891
AUS,WHEAT,THND_HA,1995,9221
AUS,WHEAT,THND_HA,1996,10936
AUS,WHEAT,THND_HA,1997,10441
AUS,WHEAT,THND_HA,1998,11581
AUS,WHEAT,THND_HA,1999,12168
AUS,WHEAT,THND_HA,2000,12440
AUS,WHEAT,THND_HA,2001,11597
AUS,WHEAT,THND_HA,2002,11045
AUS,WHEAT,THND_HA,2003,12401
AUS,WHEAT,THND_HA,2004,13399
AUS,WHEAT,THND_HA,2005,12443
AUS,WHEAT,THND_HA,2006,11798
AUS,WHEAT,THND_HA,2007,12578
AUS,WHEAT,THND_HA,2008,13530
AUS,WHEAT,THND_HA,2009,13881
AUS,WHEAT,THND_HA,2010,13502
AUS,WHEAT,THND_HA,2011,13902
AUS,WHEAT,THND_HA,2012,12979
AUS,WHEAT,THND_HA,2013,12613
AUS,WHEAT,THND_HA,2014,12384
AUS,WHEAT,THND_HA,2015,12793
AUS,WHEAT,THND_HA,2016,12918
AUS,WHEAT,THND_HA,2017,13020.66378
AUS,WHEAT,THND_HA,2018,13088.5159
AUS,WHEAT,THND_HA,2019,13092.45332
AUS,WHEAT,THND_HA,2020,13154.87876
AUS,WHEAT,THND_HA,2021,13188.43679
AUS,WHEAT,THND_HA,2022,13196.73966
AUS,WHEAT,THND_HA,2023,13180.00215
AUS,WHEAT,THND_HA,2024,13180.63385
AUS,WHEAT,THND_HA,2025,13194.02819
AUS,WHEAT,THND_HA,2026,13219.62647
TZA,RICE,THND_TONNE,1990,481.1000057
TZA,RICE,THND_TONNE,1991,405.9
TZA,RICE,THND_TONNE,1992,250.9
TZA,RICE,THND_TONNE,1993,416.7000099
TZA,RICE,THND_TONNE,1994,399.1000053
TZA,RICE,THND_TONNE,1995,470.0000107
TZA,RICE,THND_TONNE,1996,477.0000055
TZA,RICE,THND_TONNE,1997,357.5
TZA,RICE,THND_TONNE,1998,676
TZA,RICE,THND_TONNE,1999,506.35
TZA,RICE,THND_TONNE,2000,508.3000171
TZA,RICE,THND_TONNE,2001,564.2
TZA,RICE,THND_TONNE,2002,640.1850196
TZA,RICE,THND_TONNE,2003,713.05
TZA,RICE,THND_TONNE,2004,687.7
TZA,RICE,THND_TONNE,2005,759.2
TZA,RICE,THND_TONNE,2006,805.09
TZA,RICE,THND_TONNE,2007,872.17
TZA,RICE,THND_TONNE,2008,909.805
TZA,RICE,THND_TONNE,2009,867.62
TZA,RICE,THND_TONNE,2010,1722.565
TZA,RICE,THND_TONNE,2011,1461.395019
TZA,RICE,THND_TONNE,2012,1170.000022
TZA,RICE,THND_TONNE,2013,1426.620039
TZA,RICE,THND_TONNE,2014,1703.650022
TZA,RICE,THND_TONNE,2015,1936.909022
TZA,RICE,THND_TONNE,2016,2228.85
TZA,RICE,THND_TONNE,2017,2311.628873
TZA,RICE,THND_TONNE,2018,2336.497949
TZA,RICE,THND_TONNE,2019,2364.805785
TZA,RICE,THND_TONNE,2020,2391.420938
TZA,RICE,THND_TONNE,2021,2415.40941
TZA,RICE,THND_TONNE,2022,2442.154449
TZA,RICE,THND_TONNE,2023,2466.168104
TZA,RICE,THND_TONNE,2024,2490.193113
TZA,RICE,THND_TONNE,2025,2514.535278
TZA,RICE,THND_TONNE,2026,2538.838
DZA,RICE,THND_HA,1990,1
DZA,RICE,THND_HA,1991,1
DZA,RICE,THND_HA,1992,1
DZA,RICE,THND_HA,1993,1
DZA,RICE,THND_HA,1994,1
DZA,RICE,THND_HA,1995,1
DZA,RICE,THND_HA,1996,1
DZA,RICE,THND_HA,1997,1
DZA,RICE,THND_HA,1998,1
DZA,RICE,THND_HA,1999,1
DZA,RICE,THND_HA,2000,1
DZA,RICE,THND_HA,2001,1
DZA,RICE,THND_HA,2002,1
DZA,RICE,THND_HA,2003,1
DZA,RICE,THND_HA,2004,1
DZA,RICE,THND_HA,2005,1
DZA,RICE,THND_HA,2006,1
DZA,RICE,THND_HA,2007,1
DZA,RICE,THND_HA,2008,1
DZA,RICE,THND_HA,2009,1
DZA,RICE,THND_HA,2010,1
DZA,RICE,THND_HA,2011,1
DZA,RICE,THND_HA,2012,1
DZA,RICE,THND_HA,2013,1
DZA,RICE,THND_HA,2014,1
DZA,RICE,THND_HA,2015,1
DZA,RICE,THND_HA,2016,1
DZA,RICE,THND_HA,2017,1.005429418
DZA,RICE,THND_HA,2018,1.006549594
DZA,RICE,THND_HA,2019,1.011451004
DZA,RICE,THND_HA,2020,1.016695063
DZA,RICE,THND_HA,2021,1.021200073
DZA,RICE,THND_HA,2022,1.025070966
DZA,RICE,THND_HA,2023,1.025621165
DZA,RICE,THND_HA,2024,1.025276771
DZA,RICE,THND_HA,2025,1.024224955
DZA,RICE,THND_HA,2026,1.023225697
PER,WHEAT,THND_HA,1990,82
PER,WHEAT,THND_HA,1991,102
PER,WHEAT,THND_HA,1992,70
PER,WHEAT,THND_HA,1993,85
PER,WHEAT,THND_HA,1994,102
PER,WHEAT,THND_HA,1995,99
PER,WHEAT,THND_HA,1996,117
PER,WHEAT,THND_HA,1997,111
PER,WHEAT,THND_HA,1998,126
PER,WHEAT,THND_HA,1999,132
PER,WHEAT,THND_HA,2000,147
PER,WHEAT,THND_HA,2001,146
PER,WHEAT,THND_HA,2002,58.4
PER,WHEAT,THND_HA,2003,47.5
PER,WHEAT,THND_HA,2004,122.9
PER,WHEAT,THND_HA,2005,132.8
PER,WHEAT,THND_HA,2006,143
PER,WHEAT,THND_HA,2007,144.6
PER,WHEAT,THND_HA,2008,153.5
PER,WHEAT,THND_HA,2009,158.1
PER,WHEAT,THND_HA,2010,154.4
PER,WHEAT,THND_HA,2011,145.4
PER,WHEAT,THND_HA,2012,151.9
PER,WHEAT,THND_HA,2013,153.8
PER,WHEAT,THND_HA,2014,141
PER,WHEAT,THND_HA,2015,137
PER,WHEAT,THND_HA,2016,142
PER,WHEAT,THND_HA,2017,143.4152363
PER,WHEAT,THND_HA,2018,143.7095458
PER,WHEAT,THND_HA,2019,144.3309043
PER,WHEAT,THND_HA,2020,145.1681339
PER,WHEAT,THND_HA,2021,146.2373856
PER,WHEAT,THND_HA,2022,147.5365763
PER,WHEAT,THND_HA,2023,148.7747222
PER,WHEAT,THND_HA,2024,149.8410261
PER,WHEAT,THND_HA,2025,150.6012494
PER,WHEAT,THND_HA,2026,151.0323261
URY,WHEAT,THND_HA,1990,226
URY,WHEAT,THND_HA,1991,117
URY,WHEAT,THND_HA,1992,149
URY,WHEAT,THND_HA,1993,215
URY,WHEAT,THND_HA,1994,190
URY,WHEAT,THND_HA,1995,168
URY,WHEAT,THND_HA,1996,250
URY,WHEAT,THND_HA,1997,254
URY,WHEAT,THND_HA,1998,193
URY,WHEAT,THND_HA,1999,196
URY,WHEAT,THND_HA,2000,128
URY,WHEAT,THND_HA,2001,125
URY,WHEAT,THND_HA,2002,137
URY,WHEAT,THND_HA,2003,118
URY,WHEAT,THND_HA,2004,179
URY,WHEAT,THND_HA,2005,154
URY,WHEAT,THND_HA,2006,193
URY,WHEAT,THND_HA,2007,247
URY,WHEAT,THND_HA,2008,476
URY,WHEAT,THND_HA,2009,553
URY,WHEAT,THND_HA,2010,404
URY,WHEAT,THND_HA,2011,593
URY,WHEAT,THND_HA,2012,450
URY,WHEAT,THND_HA,2013,462
URY,WHEAT,THND_HA,2014,398.8
URY,WHEAT,THND_HA,2015,330
URY,WHEAT,THND_HA,2016,231
URY,WHEAT,THND_HA,2017,208.4318515
URY,WHEAT,THND_HA,2018,202.1700899
URY,WHEAT,THND_HA,2019,197.451885
URY,WHEAT,THND_HA,2020,197.0830725
URY,WHEAT,THND_HA,2021,198.0625852
URY,WHEAT,THND_HA,2022,199.2688921
URY,WHEAT,THND_HA,2023,200.4450198
URY,WHEAT,THND_HA,2024,201.3873647
URY,WHEAT,THND_HA,2025,202.0683369
URY,WHEAT,THND_HA,2026,202.3188499
UKR,RICE,THND_TONNE,1990,9.00E-05
UKR,RICE,THND_TONNE,1991,68
UKR,RICE,THND_TONNE,1992,61.40000118
UKR,RICE,THND_TONNE,1993,45.40000097
UKR,RICE,THND_TONNE,1994,52.7
UKR,RICE,THND_TONNE,1995,53.4
UKR,RICE,THND_TONNE,1996,54.7
UKR,RICE,THND_TONNE,1997,43.4
UKR,RICE,THND_TONNE,1998,47.82389966
UKR,RICE,THND_TONNE,1999,42.42100094
UKR,RICE,THND_TONNE,2000,59.83000084
UKR,RICE,THND_TONNE,2001,45.823
UKR,RICE,THND_TONNE,2002,50.29200049
UKR,RICE,THND_TONNE,2003,56.028
UKR,RICE,THND_TONNE,2004,53.62680078
UKR,RICE,THND_TONNE,2005,61.36400197
UKR,RICE,THND_TONNE,2006,66.3665
UKR,RICE,THND_TONNE,2007,72.03600332
UKR,RICE,THND_TONNE,2008,67.16689844
UKR,RICE,THND_TONNE,2009,95.31429688
UKR,RICE,THND_TONNE,2010,98.716
UKR,RICE,THND_TONNE,2011,113.3233019
UKR,RICE,THND_TONNE,2012,106.5866016
UKR,RICE,THND_TONNE,2013,96.78170693
UKR,RICE,THND_TONNE,2014,33.95030147
UKR,RICE,THND_TONNE,2015,41.68750024
UKR,RICE,THND_TONNE,2016,43.22160167
UKR,RICE,THND_TONNE,2017,49.3395366
UKR,RICE,THND_TONNE,2018,49.7101623
UKR,RICE,THND_TONNE,2019,50.33475057
UKR,RICE,THND_TONNE,2020,50.88685528
UKR,RICE,THND_TONNE,2021,51.41539969
UKR,RICE,THND_TONNE,2022,52.00191897
UKR,RICE,THND_TONNE,2023,52.65593062
UKR,RICE,THND_TONNE,2024,53.3247834
UKR,RICE,THND_TONNE,2025,53.99471491
UKR,RICE,THND_TONNE,2026,54.67707965
PAK,WHEAT,THND_HA,1990,7845
PAK,WHEAT,THND_HA,1991,7911
PAK,WHEAT,THND_HA,1992,7878
PAK,WHEAT,THND_HA,1993,8300
PAK,WHEAT,THND_HA,1994,8034
PAK,WHEAT,THND_HA,1995,8170
PAK,WHEAT,THND_HA,1996,8376
PAK,WHEAT,THND_HA,1997,8109
PAK,WHEAT,THND_HA,1998,8355
PAK,WHEAT,THND_HA,1999,8229.9
PAK,WHEAT,THND_HA,2000,8463
PAK,WHEAT,THND_HA,2001,8180.8
PAK,WHEAT,THND_HA,2002,8057.5
PAK,WHEAT,THND_HA,2003,8033.9
PAK,WHEAT,THND_HA,2004,8216.2
PAK,WHEAT,THND_HA,2005,8358
PAK,WHEAT,THND_HA,2006,8447.9
PAK,WHEAT,THND_HA,2007,8578
PAK,WHEAT,THND_HA,2008,8549.8
PAK,WHEAT,THND_HA,2009,9046
PAK,WHEAT,THND_HA,2010,9031.6
PAK,WHEAT,THND_HA,2011,8900.7
PAK,WHEAT,THND_HA,2012,8649.8
PAK,WHEAT,THND_HA,2013,8660.2
PAK,WHEAT,THND_HA,2014,9199.3
PAK,WHEAT,THND_HA,2015,9180
PAK,WHEAT,THND_HA,2016,9170
PAK,WHEAT,THND_HA,2017,9117.632541
PAK,WHEAT,THND_HA,2018,9134.643139
PAK,WHEAT,THND_HA,2019,9211.703058
PAK,WHEAT,THND_HA,2020,9223.088193
PAK,WHEAT,THND_HA,2021,9264.333662
PAK,WHEAT,THND_HA,2022,9303.190234
PAK,WHEAT,THND_HA,2023,9344.667562
PAK,WHEAT,THND_HA,2024,9389.468984
PAK,WHEAT,THND_HA,2025,9428.873779
PAK,WHEAT,THND_HA,2026,9466.520802
CHL,WHEAT,THND_HA,1990,583
CHL,WHEAT,THND_HA,1991,466
CHL,WHEAT,THND_HA,1992,461
CHL,WHEAT,THND_HA,1993,395
CHL,WHEAT,THND_HA,1994,362
CHL,WHEAT,THND_HA,1995,390
CHL,WHEAT,THND_HA,1996,369
CHL,WHEAT,THND_HA,1997,417
CHL,WHEAT,THND_HA,1998,339
CHL,WHEAT,THND_HA,1999,392
CHL,WHEAT,THND_HA,2000,414
CHL,WHEAT,THND_HA,2001,426
CHL,WHEAT,THND_HA,2002,416
CHL,WHEAT,THND_HA,2003,420
CHL,WHEAT,THND_HA,2004,420
CHL,WHEAT,THND_HA,2005,315
CHL,WHEAT,THND_HA,2006,232
CHL,WHEAT,THND_HA,2007,271
CHL,WHEAT,THND_HA,2008,281
CHL,WHEAT,THND_HA,2009,264
CHL,WHEAT,THND_HA,2010,271
CHL,WHEAT,THND_HA,2011,245
CHL,WHEAT,THND_HA,2012,245
CHL,WHEAT,THND_HA,2013,253.6
CHL,WHEAT,THND_HA,2014,254.9
CHL,WHEAT,THND_HA,2015,263.2
CHL,WHEAT,THND_HA,2016,285.3
CHL,WHEAT,THND_HA,2017,291.330413
CHL,WHEAT,THND_HA,2018,293.4263056
CHL,WHEAT,THND_HA,2019,293.2302379
CHL,WHEAT,THND_HA,2020,294.562481
CHL,WHEAT,THND_HA,2021,296.6497564
CHL,WHEAT,THND_HA,2022,299.0286878
CHL,WHEAT,THND_HA,2023,300.9871024
CHL,WHEAT,THND_HA,2024,302.5252661
CHL,WHEAT,THND_HA,2025,303.3156093
CHL,WHEAT,THND_HA,2026,303.3979933
PHL,RICE,THND_HA,1990,3433
PHL,RICE,THND_HA,1991,3288
PHL,RICE,THND_HA,1992,3237
PHL,RICE,THND_HA,1993,3545
PHL,RICE,THND_HA,1994,3667
PHL,RICE,THND_HA,1995,3918
PHL,RICE,THND_HA,1996,3908
PHL,RICE,THND_HA,1997,3501
PHL,RICE,THND_HA,1998,3630
PHL,RICE,THND_HA,1999,3995
PHL,RICE,THND_HA,2000,4030
PHL,RICE,THND_HA,2001,4089
PHL,RICE,THND_HA,2002,3932
PHL,RICE,THND_HA,2003,4094
PHL,RICE,THND_HA,2004,4077
PHL,RICE,THND_HA,2005,4163
PHL,RICE,THND_HA,2006,4196
PHL,RICE,THND_HA,2007,4345
PHL,RICE,THND_HA,2008,4528
PHL,RICE,THND_HA,2009,4405
PHL,RICE,THND_HA,2010,4529
PHL,RICE,THND_HA,2011,4579
PHL,RICE,THND_HA,2012,4698
PHL,RICE,THND_HA,2013,4801
PHL,RICE,THND_HA,2014,4704
PHL,RICE,THND_HA,2015,4522.786
PHL,RICE,THND_HA,2016,4703
PHL,RICE,THND_HA,2017,4727.377866
PHL,RICE,THND_HA,2018,4753.852575
PHL,RICE,THND_HA,2019,4777.833701
PHL,RICE,THND_HA,2020,4801.871257
PHL,RICE,THND_HA,2021,4825.257307
PHL,RICE,THND_HA,2022,4848.60589
PHL,RICE,THND_HA,2023,4872.105118
PHL,RICE,THND_HA,2024,4895.779613
PHL,RICE,THND_HA,2025,4919.758728
PHL,RICE,THND_HA,2026,4943.829224
AUS,RICE,THND_TONNE,1990,564.2820001
AUS,RICE,THND_TONNE,1991,524.9000001
AUS,RICE,THND_TONNE,1992,749.7000001
AUS,RICE,THND_TONNE,1993,637.0000001
AUS,RICE,THND_TONNE,1994,720.4000001
AUS,RICE,THND_TONNE,1995,758.4
AUS,RICE,THND_TONNE,1996,634.3000002
AUS,RICE,THND_TONNE,1997,920.5000001
AUS,RICE,THND_TONNE,1998,890.445
AUS,RICE,THND_TONNE,1999,900.45
AUS,RICE,THND_TONNE,2000,732.3660004
AUS,RICE,THND_TONNE,2001,1095.881
AUS,RICE,THND_TONNE,2002,795.064
AUS,RICE,THND_TONNE,2003,292.213
AUS,RICE,THND_TONNE,2004,368.9180003
AUS,RICE,THND_TONNE,2005,226.0462969
AUS,RICE,THND_TONNE,2006,668.7341875
AUS,RICE,THND_TONNE,2007,108.721
AUS,RICE,THND_TONNE,2008,12.00600126
AUS,RICE,THND_TONNE,2009,40.599
AUS,RICE,THND_TONNE,2010,131.3990043
AUS,RICE,THND_TONNE,2011,482.241
AUS,RICE,THND_TONNE,2012,612.7728759
AUS,RICE,THND_TONNE,2013,774.3870004
AUS,RICE,THND_TONNE,2014,546.2730007
AUS,RICE,THND_TONNE,2015,460.4900947
AUS,RICE,THND_TONNE,2016,166.950097
AUS,RICE,THND_TONNE,2017,312.0424697
AUS,RICE,THND_TONNE,2018,449.9550235
AUS,RICE,THND_TONNE,2019,459.5569023
AUS,RICE,THND_TONNE,2020,471.7905255
AUS,RICE,THND_TONNE,2021,483.9576496
AUS,RICE,THND_TONNE,2022,496.9388994
AUS,RICE,THND_TONNE,2023,509.1467986
AUS,RICE,THND_TONNE,2024,521.5626155
AUS,RICE,THND_TONNE,2025,534.3587677
AUS,RICE,THND_TONNE,2026,546.9853881
PHL,RICE,THND_TONNE,1990,6463.482
PHL,RICE,THND_TONNE,1991,5972.300098
PHL,RICE,THND_TONNE,1992,6221.500095
PHL,RICE,THND_TONNE,1993,6489.000195
PHL,RICE,THND_TONNE,1994,6786.600188
PHL,RICE,THND_TONNE,1995,7316.7
PHL,RICE,THND_TONNE,1996,7319.4
PHL,RICE,THND_TONNE,1997,6536.900073
PHL,RICE,THND_TONNE,1998,6723.486521
PHL,RICE,THND_TONNE,1999,7819.878
PHL,RICE,THND_TONNE,2000,8184.81
PHL,RICE,THND_TONNE,2001,8540.5861
PHL,RICE,THND_TONNE,2002,8488.266
PHL,RICE,THND_TONNE,2003,9259.332285
PHL,RICE,THND_TONNE,2004,9477.114187
PHL,RICE,THND_TONNE,2005,9881.286
PHL,RICE,THND_TONNE,2006,10146.81
PHL,RICE,THND_TONNE,2007,10877.982
PHL,RICE,THND_TONNE,2008,11163.78022
PHL,RICE,THND_TONNE,2009,10144.194
PHL,RICE,THND_TONNE,2010,10940.11213
PHL,RICE,THND_TONNE,2011,11116.69206
PHL,RICE,THND_TONNE,2012,11862.252
PHL,RICE,THND_TONNE,2013,12309.58826
PHL,RICE,THND_TONNE,2014,12367.794
PHL,RICE,THND_TONNE,2015,11427.458
PHL,RICE,THND_TONNE,2016,12112.08
PHL,RICE,THND_TONNE,2017,12473.44934
PHL,RICE,THND_TONNE,2018,12726.68851
PHL,RICE,THND_TONNE,2019,12973.43059
PHL,RICE,THND_TONNE,2020,13236.23081
PHL,RICE,THND_TONNE,2021,13494.67779
PHL,RICE,THND_TONNE,2022,13761.15167
PHL,RICE,THND_TONNE,2023,14030.21356
PHL,RICE,THND_TONNE,2024,14304.55602
PHL,RICE,THND_TONNE,2025,14586.38206
PHL,RICE,THND_TONNE,2026,14871.70025
GHA,RICE,THND_TONNE,1990,52.65000069
GHA,RICE,THND_TONNE,1991,92.1
GHA,RICE,THND_TONNE,1992,80.5
GHA,RICE,THND_TONNE,1993,95.80000117
GHA,RICE,THND_TONNE,1994,98.8
GHA,RICE,THND_TONNE,1995,134.8
GHA,RICE,THND_TONNE,1996,131.8
GHA,RICE,THND_TONNE,1997,120.2000028
